"","subID","block","orientation","cueType","accuracy","rt"
"4116",6,0,"horizontal","valid",1,0.466901845735265
"4117",6,0,"horizontal","valid",1,0.441927296444192
"4118",6,0,"horizontal","same",1,0.683591708884705
"4119",6,0,"horizontal","valid",0,0.42525029020544
"4120",6,0,"horizontal","same",1,0.766939762243965
"4121",6,0,"horizontal","same",1,0.575229568391478
"4122",6,0,"horizontal","valid",1,0.591901739067907
"4123",6,0,"horizontal","same",1,0.741936768461528
"4124",6,0,"horizontal","valid",1,0.566897891950248
"4125",6,0,"horizontal","valid",1,0.625289884938866
"4126",6,0,"horizontal","diff",1,1.01697339785642
"4127",6,0,"horizontal","diff",1,0.716929508003886
"4128",6,0,"horizontal","diff",1,0.575256021769746
"4129",6,0,"horizontal","valid",1,0.558581575534845
"4130",6,0,"horizontal","valid",1,0.717008868139601
"4131",6,0,"horizontal","valid",1,0.708639644967661
"4132",6,0,"horizontal","same",1,0.750235733735281
"4133",6,0,"horizontal","valid",1,0.475188579877795
"4134",6,0,"horizontal","diff",1,0.691900345288559
"4135",6,0,"horizontal","valid",1,0.766933788900133
"4136",6,0,"horizontal","valid",1,0.533566350619367
"4137",6,0,"horizontal","valid",1,0.558552277707349
"4138",6,0,"horizontal","valid",1,0.566921216434821
"4139",6,0,"horizontal","valid",1,0.550104547734009
"4140",6,0,"horizontal","same",1,0.666923804882572
"4141",6,0,"vertical","valid",1,0.416925155996978
"4142",6,0,"vertical","valid",1,0.658597817339796
"4143",6,0,"vertical","diff",1,0.900313145422842
"4144",6,0,"vertical","valid",1,0.566909838637002
"4145",6,0,"vertical","same",1,0.916927289334126
"4146",6,0,"vertical","valid",1,0.900284985375038
"4147",6,0,"vertical","valid",1,0.441892594163619
"4148",6,0,"vertical","same",1,0.850273877800646
"4149",6,0,"vertical","valid",1,0.483528220776861
"4150",6,0,"vertical","valid",1,0.583609884916768
"4151",6,0,"vertical","valid",1,0.5002368004034
"4152",6,0,"vertical","valid",1,0.441900274176078
"4153",6,0,"vertical","valid",1,0.491936981794424
"4154",6,0,"vertical","valid",1,0.408585515097002
"4155",6,0,"vertical","valid",1,0.550242503524714
"4156",6,0,"vertical","diff",1,0.633578325751841
"4157",6,0,"vertical","same",1,0.700263026226821
"4158",6,0,"vertical","diff",1,0.750243982638494
"4159",6,0,"vertical","same",1,0.766955975605015
"4160",6,0,"vertical","diff",1,0.600200988787947
"4161",6,0,"vertical","diff",1,0.658610332917306
"4162",6,0,"vertical","same",1,0.833646933868295
"4163",6,0,"vertical","valid",1,0.600276651139211
"4164",6,0,"vertical","valid",1,0.466895303501587
"4165",6,0,"vertical","valid",1,0.516895886613383
"4166",6,0,"vertical","valid",1,0.516937984462857
"4167",6,0,"vertical","same",1,0.758600690233834
"4168",6,0,"vertical","diff",1,0.633611321363787
"4169",6,0,"vertical","diff",1,0.766932935565819
"4170",6,0,"vertical","valid",1,0.508555107933716
"4171",6,0,"vertical","valid",1,0.608610034249978
"4172",6,0,"vertical","valid",1,0.616911275084021
"4173",6,0,"vertical","valid",1,0.441900558621455
"4174",6,0,"vertical","valid",1,0.433523655436147
"4175",6,0,"vertical","valid",1,0.483599047564894
"4176",6,0,"vertical","same",1,0.725281095590617
"4177",6,0,"vertical","valid",1,0.433587655545125
"4178",6,0,"vertical","diff",1,0.600249059981252
"4179",6,0,"vertical","same",1,0.558551993261972
"4180",6,0,"vertical","valid",1,0.575243221747769
"4181",6,0,"horizontal","valid",1,0.483597625339826
"4182",6,0,"horizontal","same",0,0.491862457222851
"4183",6,0,"horizontal","same",1,0.683597397784069
"4184",6,0,"horizontal","valid",1,1.03368311526356
"4185",6,0,"horizontal","valid",1,0.516941682247307
"4186",6,0,"horizontal","same",1,0.51686630434142
"4187",6,0,"horizontal","valid",1,0.600200988787947
"4188",6,0,"horizontal","valid",1,1.09196445917496
"4189",6,0,"horizontal","valid",1,0.933630464507587
"4190",6,0,"horizontal","same",1,0.583552427040559
"4191",6,0,"horizontal","diff",1,0.650291172052675
"4192",6,0,"horizontal","valid",1,0.808638251187404
"4193",6,0,"horizontal","diff",1,0.691922247548064
"4194",6,0,"horizontal","diff",1,0.900269909793678
"4195",6,0,"horizontal","valid",1,0.550278059141419
"4196",6,0,"horizontal","valid",1,0.458529209222434
"4197",6,0,"horizontal","valid",1,0.716913863532682
"4198",6,0,"horizontal","valid",1,0.558595797780981
"4199",6,0,"horizontal","diff",1,0.791970062739892
"4200",6,0,"horizontal","valid",1,0.550241934635778
"4201",6,0,"vertical","valid",1,0.458632462733476
"4202",6,0,"vertical","valid",1,0.633586859099523
"4203",6,0,"vertical","valid",1,0.433592491109266
"4204",6,0,"vertical","valid",1,0.575240946189297
"4205",6,0,"vertical","valid",1,0.541939556022044
"4206",6,0,"vertical","diff",1,1.10871314553697
"4207",6,0,"vertical","same",1,0.65861858181961
"4208",6,0,"vertical","same",1,0.966997561454264
"4209",6,0,"vertical","same",1,0.641982535650641
"4210",6,0,"vertical","valid",1,0.450259541776177
"4211",6,0,"vertical","valid",1,0.641952384487922
"4212",6,0,"vertical","same",1,0.800262201336409
"4213",6,0,"vertical","diff",1,0.69192025643224
"4214",6,0,"vertical","valid",1,0.458606293799676
"4215",6,0,"vertical","valid",1,0.42520790791059
"4216",6,0,"vertical","valid",1,0.558612011142941
"4217",6,0,"vertical","diff",1,0.808641380081099
"4218",6,0,"vertical","valid",1,0.458592355998007
"4219",6,0,"vertical","valid",1,0.408566457286724
"4220",6,0,"vertical","diff",1,0.550231979062119
"4221",6,0,"horizontal","valid",1,0.66696277383835
"4222",6,0,"horizontal","diff",1,0.666909298191058
"4223",6,0,"horizontal","valid",1,0.458536035901489
"4224",6,0,"horizontal","diff",1,0.858654763214872
"4225",6,0,"horizontal","valid",1,0.716920690211737
"4226",6,0,"horizontal","valid",1,0.533575452857804
"4227",6,0,"horizontal","same",1,1.15027737647415
"4228",6,0,"horizontal","valid",1,0.541906560409188
"4229",6,0,"horizontal","diff",1,1.05864287341683
"4230",6,0,"horizontal","valid",1,0.650292878722212
"4231",6,0,"horizontal","same",1,0.866949746260616
"4232",6,0,"horizontal","same",1,0.80860866891453
"4233",6,0,"horizontal","valid",1,0.516900153287679
"4234",6,0,"horizontal","valid",1,0.48359335866644
"4235",6,0,"horizontal","same",1,0.74192539066371
"4236",6,0,"horizontal","valid",1,0.491932146231193
"4237",6,0,"horizontal","valid",1,0.533582279535949
"4238",6,0,"horizontal","valid",1,0.483582834203844
"4239",6,0,"horizontal","valid",1,0.72524070441068
"4240",6,0,"horizontal","diff",1,0.833581795979626
"4241",6,0,"vertical","valid",1,0.391861575443727
"4242",6,0,"vertical","valid",1,0.550274930247724
"4243",6,0,"vertical","valid",1,0.575237532849314
"4244",6,0,"vertical","valid",1,0.475263957783682
"4245",6,0,"vertical","diff",1,0.608580451977105
"4246",6,0,"vertical","same",1,0.591931890230626
"4247",6,0,"vertical","diff",1,0.908615239592109
"4248",6,0,"vertical","same",0,0.650286052043157
"4249",6,0,"vertical","valid",1,0.825311275198146
"4250",6,0,"vertical","same",1,0.825304448519091
"4251",6,0,"vertical","same",1,0.68362982450617
"4252",6,0,"vertical","valid",1,0.500280604923319
"4253",6,0,"vertical","valid",1,0.500241067078605
"4254",6,0,"vertical","diff",1,0.766908757746933
"4255",6,0,"vertical","valid",1,0.84194789025787
"4256",6,0,"vertical","valid",1,0.40021657636953
"4257",6,0,"vertical","valid",1,0.566943118694326
"4258",6,0,"vertical","diff",1,0.833649493873054
"4259",6,0,"vertical","valid",1,0.641958073386377
"4260",6,0,"vertical","valid",1,0.466899854620351
"4261",6,0,"horizontal","valid",1,0.575248341757288
"4262",6,0,"horizontal","valid",1,0.425215872368426
"4263",6,0,"horizontal","same",1,0.608606620910905
"4264",6,0,"horizontal","diff",1,0.650241963079679
"4265",6,0,"horizontal","valid",1,0.416861440332468
"4266",6,0,"horizontal","diff",1,0.858652772100868
"4267",6,0,"horizontal","diff",1,0.658611186251619
"4268",6,0,"horizontal","valid",1,0.491911097306001
"4269",6,0,"horizontal","valid",1,0.458588089323712
"4270",6,0,"horizontal","same",1,0.625288178270239
"4271",6,0,"horizontal","valid",1,0.583565795952381
"4272",6,0,"horizontal","valid",1,0.516868579899892
"4273",6,0,"horizontal","valid",1,0.508689650386259
"4274",6,0,"horizontal","valid",1,0.575317177430406
"4275",6,0,"horizontal","valid",1,0.583616996039382
"4276",6,0,"horizontal","same",1,0.775239296408472
"4277",6,0,"horizontal","diff",1,0.75023573373619
"4278",6,0,"horizontal","valid",1,0.541915947092093
"4279",6,0,"horizontal","same",1,0.591937010239235
"4280",6,0,"horizontal","valid",1,0.625251200429375
"4281",6,0,"horizontal","valid",1,0.425234645733326
"4282",6,0,"horizontal","valid",1,0.575243506193146
"4283",6,0,"horizontal","valid",1,0.450196395001512
"4284",6,0,"horizontal","valid",1,0.633586574654146
"4285",6,0,"horizontal","valid",1,0.625219058151743
"4286",6,0,"horizontal","same",1,0.700261035112817
"4287",6,0,"horizontal","diff",1,0.708758827392558
"4288",6,0,"horizontal","valid",1,0.483564060838034
"4289",6,0,"horizontal","valid",1,0.508568476846449
"4290",6,0,"horizontal","valid",1,0.850247424422378
"4291",6,0,"horizontal","diff",1,0.75022577816253
"4292",6,0,"horizontal","valid",1,0.541943538250052
"4293",6,0,"horizontal","valid",1,0.558608597802959
"4294",6,0,"horizontal","same",1,0.866955719604448
"4295",6,0,"horizontal","diff",1,0.725267442234326
"4296",6,0,"horizontal","diff",1,0.54185763588157
"4297",6,0,"horizontal","valid",1,0.650291740942521
"4298",6,0,"horizontal","valid",1,0.500195840333618
"4299",6,0,"horizontal","same",1,0.841977472529834
"4300",6,0,"horizontal","same",1,0.533603044015763
"4301",6,0,"vertical","valid",1,0.4168924448295
"4302",6,0,"vertical","valid",1,0.425194538998767
"4303",6,0,"vertical","same",1,0.633554147932955
"4304",6,0,"vertical","diff",1,0.583616427150446
"4305",6,0,"vertical","valid",1,0.391900828843973
"4306",6,0,"vertical","diff",1,0.941910371971062
"4307",6,0,"vertical","valid",1,0.383628032503111
"4308",6,0,"vertical","diff",1,0.57523810173916
"4309",6,0,"vertical","same",1,0.716923250215586
"4310",6,0,"vertical","valid",1,0.441881500811178
"4311",6,0,"vertical","same",1,0.650251349762584
"4312",6,0,"vertical","same",1,0.52526795423455
"4313",6,0,"vertical","valid",1,0.46690241462511
"4314",6,0,"vertical","valid",1,0.500268942681942
"4315",6,0,"vertical","valid",1,0.433623780050766
"4316",6,0,"vertical","valid",1,0.925312725867116
"4317",6,0,"vertical","valid",1,0.441854478543064
"4318",6,0,"vertical","valid",1,0.550239090185642
"4319",6,0,"vertical","diff",1,0.558565646618263
"4320",6,0,"vertical","valid",1,0.550240796855178
"4321",6,0,"vertical","same",1,0.45856334261498
"4322",6,0,"vertical","same",1,0.825240448410113
"4323",6,0,"vertical","valid",1,0.466900992400042
"4324",6,0,"vertical","valid",1,0.475206784352849
"4325",6,0,"vertical","diff",1,0.441889465269014
"4326",6,0,"vertical","valid",1,0.383553507931538
"4327",6,0,"vertical","same",0,0.491933852900729
"4328",6,0,"vertical","valid",1,0.633616725816864
"4329",6,0,"vertical","valid",1,0.466936832460306
"4330",6,0,"vertical","diff",1,0.741945586253678
"4331",6,0,"vertical","valid",1,0.641948117813627
"4332",6,0,"vertical","valid",1,0.433575993303748
"4333",6,0,"vertical","diff",1,0.758571392406338
"4334",6,0,"vertical","same",1,0.541941547135139
"4335",6,0,"vertical","valid",1,0.591919659098494
"4336",6,0,"vertical","valid",1,0.483601892014121
"4337",6,0,"vertical","valid",1,0.483560078609116
"4338",6,0,"vertical","diff",1,0.825313550757528
"4339",6,0,"vertical","valid",1,0.500202098122827
"4340",6,0,"vertical","valid",1,0.675260316888853
"4341",6,0,"horizontal","valid",1,0.583607609357387
"4342",6,0,"horizontal","valid",1,0.525234105288291
"4343",6,0,"horizontal","valid",1,1.01696088227982
"4344",6,0,"horizontal","same",1,0.716930076894641
"4345",6,0,"horizontal","valid",1,0.600231424395133
"4346",6,0,"horizontal","valid",1,0.458552249261629
"4347",6,0,"horizontal","valid",1,0.508571605740144
"4348",6,0,"horizontal","diff",1,0.625187484763956
"4349",6,0,"horizontal","valid",1,0.558581291090377
"4350",6,0,"horizontal","valid",1,0.575258297330038
"4351",6,0,"horizontal","same",1,0.675274539134989
"4352",6,0,"horizontal","same",1,0.658454457095104
"4353",6,0,"horizontal","valid",1,0.550233970177032
"4354",6,0,"horizontal","diff",1,0.558572473296408
"4355",6,0,"horizontal","valid",1,0.483605305353194
"4356",6,0,"horizontal","same",1,0.650242816413993
"4357",6,0,"horizontal","diff",1,0.616879417251766
"4358",6,0,"horizontal","valid",1,0.483567189732639
"4359",6,0,"horizontal","valid",1,0.491948075146865
"4360",6,0,"horizontal","diff",1,0.800273863578695
"4361",6,0,"vertical","diff",1,0.641924508884586
"4362",6,0,"vertical","same",1,0.575243221747769
"4363",6,0,"vertical","diff",1,0.5501967078917
"4364",6,0,"vertical","valid",1,0.466887907932687
"4365",6,0,"vertical","valid",1,0.575287310712156
"4366",6,0,"vertical","same",1,1.05863291784408
"4367",6,0,"vertical","valid",1,0.675259747999007
"4368",6,0,"vertical","same",1,0.750238009294662
"4369",6,0,"vertical","valid",1,0.625199147006242
"4370",6,0,"vertical","diff",1,0.97529226005463
"4371",6,0,"vertical","diff",1,0.666889955936313
"4372",6,0,"vertical","valid",1,0.516915513313506
"4373",6,0,"vertical","valid",1,0.725267157789858
"4374",6,0,"vertical","valid",1,0.716961365836141
"4375",6,0,"vertical","valid",1,0.566907278633153
"4376",6,0,"vertical","valid",1,0.525153891818263
"4377",6,0,"vertical","valid",1,0.558595228892045
"4378",6,0,"vertical","valid",1,0.458553102597762
"4379",6,0,"vertical","valid",1,0.466900992399133
"4380",6,0,"vertical","same",1,0.816886300819533
"4381",6,0,"horizontal","valid",1,0.500198115893909
"4382",6,0,"horizontal","valid",1,0.491903701738011
"4383",6,0,"horizontal","same",1,0.708598684897879
"4384",6,0,"horizontal","valid",1,0.541928462668693
"4385",6,0,"horizontal","same",1,0.558606037799109
"4386",6,0,"horizontal","diff",1,0.675261454668544
"4387",6,0,"horizontal","valid",1,0.45860458712923
"4388",6,0,"horizontal","same",1,0.808600420011317
"4389",6,0,"horizontal","valid",1,0.458623076050571
"4390",6,0,"horizontal","valid",1,0.983462371776113
"4391",6,0,"horizontal","valid",1,0.575209088357042
"4392",6,0,"horizontal","valid",1,0.433496064278188
"4393",6,0,"horizontal","valid",1,0.45859576933708
"4394",6,0,"horizontal","diff",1,0.966955463603881
"4395",6,0,"horizontal","valid",1,0.416855751434014
"4396",6,0,"horizontal","valid",1,0.558574748856699
"4397",6,0,"horizontal","diff",1,0.991966706290441
"4398",6,0,"horizontal","diff",1,0.866950315150461
"4399",6,0,"horizontal","valid",1,0.475196828780099
"4400",6,0,"horizontal","same",1,0.566883100813357
"4401",6,3,"horizontal","diff",1,0.608583011981864
"4402",6,3,"horizontal","valid",1,0.516839850962242
"4403",6,3,"horizontal","valid",1,0.36686114166605
"4404",6,3,"horizontal","same",1,0.600248775534965
"4405",6,3,"horizontal","same",1,0.475217024370068
"4406",6,3,"horizontal","valid",1,0.516908402190893
"4407",6,3,"horizontal","valid",1,0.516907548854761
"4408",6,3,"horizontal","diff",1,0.508569330179853
"4409",6,3,"horizontal","valid",1,0.675225045716616
"4410",6,3,"horizontal","same",1,0.591941845802467
"4411",6,3,"horizontal","diff",1,0.591880121252871
"4412",6,3,"horizontal","diff",1,0.566946247588021
"4413",6,3,"horizontal","valid",1,0.600241664412351
"4414",6,3,"horizontal","valid",1,0.575238386184537
"4415",6,3,"horizontal","valid",1,0.458530915892879
"4416",6,3,"horizontal","valid",1,0.45859463155648
"4417",6,3,"horizontal","same",1,0.466897294615592
"4418",6,3,"horizontal","valid",1,0.625284764930257
"4419",6,3,"horizontal","valid",1,0.475267371122754
"4420",6,3,"horizontal","valid",1,0.425252565764822
"4421",6,3,"vertical","diff",1,0.550250183538083
"4422",6,3,"vertical","valid",1,0.508573027964303
"4423",6,3,"vertical","valid",1,0.508602041347331
"4424",6,3,"vertical","valid",1,0.425221276822413
"4425",6,3,"vertical","diff",1,0.500198684782845
"4426",6,3,"vertical","valid",1,0.466896725725746
"4427",6,3,"vertical","valid",1,0.366846634973626
"4428",6,3,"vertical","valid",1,0.516906979965825
"4429",6,3,"vertical","same",1,0.641922517769672
"4430",6,3,"vertical","valid",1,0.508573881299526
"4431",6,3,"vertical","same",1,0.583530809226431
"4432",6,3,"vertical","diff",0,0.45859463155648
"4433",6,3,"vertical","valid",1,0.500220018153414
"4434",6,3,"vertical","valid",1,0.517010802364894
"4435",6,3,"vertical","same",1,0.74196663517796
"4436",6,3,"vertical","same",1,0.600244508861579
"4437",6,3,"vertical","valid",1,0.400211456360921
"4438",6,3,"vertical","diff",1,0.550243641304405
"4439",6,3,"vertical","valid",1,0.475128561996826
"4440",6,3,"vertical","valid",1,0.516875975468793
"4441",6,3,"horizontal","valid",1,0.658594119556255
"4442",6,3,"horizontal","valid",1,0.56691012308238
"4443",6,3,"horizontal","valid",1,0.516870571014806
"4444",6,3,"horizontal","valid",1,0.55021804126136
"4445",6,3,"horizontal","valid",1,0.466896441281278
"4446",6,3,"horizontal","diff",1,0.658587861767955
"4447",6,3,"horizontal","same",1,0.491885212817579
"4448",6,3,"horizontal","valid",1,0.500191573661141
"4449",6,3,"horizontal","valid",1,0.408552519485056
"4450",6,3,"horizontal","diff",1,0.51690385107122
"4451",6,3,"horizontal","same",1,0.550237099071637
"4452",6,3,"horizontal","same",1,0.541949227149416
"4453",6,3,"horizontal","valid",1,0.725277113361699
"4454",6,3,"horizontal","same",1,0.608619420932882
"4455",6,3,"horizontal","valid",1,0.416844658080663
"4456",6,3,"horizontal","diff",1,0.591914823534353
"4457",6,3,"horizontal","diff",1,0.558544882139358
"4458",6,3,"horizontal","valid",1,0.516865735450665
"4459",6,3,"horizontal","valid",1,0.450227399498544
"4460",6,3,"horizontal","valid",1,0.508614556923931
"4461",6,3,"vertical","valid",1,0.541900871510734
"4462",6,3,"vertical","valid",1,0.433559779941788
"4463",6,3,"vertical","diff",1,0.816979314310629
"4464",6,3,"vertical","same",1,0.483571740851403
"4465",6,3,"vertical","valid",1,0.491931008450592
"4466",6,3,"vertical","diff",1,0.533576590637495
"4467",6,3,"vertical","same",1,0.58354218702334
"4468",6,3,"vertical","valid",1,0.383547534587706
"4469",6,3,"vertical","valid",1,0.375211307027712
"4470",6,3,"vertical","diff",1,0.575298972954442
"4471",6,3,"vertical","valid",1,0.600285468931361
"4472",6,3,"vertical","valid",1,0.466917774650938
"4473",6,3,"vertical","valid",1,0.45859576933708
"4474",6,3,"vertical","valid",1,0.475201948788708
"4475",6,3,"vertical","same",1,0.516862037666215
"4476",6,3,"vertical","valid",1,0.416862578112159
"4477",6,3,"vertical","diff",1,0.625288178269329
"4478",6,3,"vertical","valid",1,0.500222009267418
"4479",6,3,"vertical","valid",1,0.45851840031537
"4480",6,3,"vertical","same",1,0.558579299975463
"4481",6,3,"vertical","valid",1,0.408588359546229
"4482",6,3,"vertical","valid",1,0.441885483040096
"4483",6,3,"vertical","valid",1,0.383556636826142
"4484",6,3,"vertical","valid",1,0.358551083038037
"4485",6,3,"vertical","valid",1,0.45023166617284
"4486",6,3,"vertical","diff",1,0.733581767535725
"4487",6,3,"vertical","same",1,0.533522830545735
"4488",6,3,"vertical","same",1,0.600249628870188
"4489",6,3,"vertical","valid",1,0.375248000423198
"4490",6,3,"vertical","same",1,0.541868729234011
"4491",6,3,"vertical","same",1,0.533543026135703
"4492",6,3,"vertical","valid",1,0.433525362104774
"4493",6,3,"vertical","valid",1,0.441950052039829
"4494",6,3,"vertical","diff",1,0.50020181367745
"4495",6,3,"vertical","valid",1,0.550255587992069
"4496",6,3,"vertical","diff",1,0.550233401287187
"4497",6,3,"vertical","diff",1,0.600278926698593
"4498",6,3,"vertical","valid",1,0.408553088374902
"4499",6,3,"vertical","valid",1,0.533422990374675
"4500",6,3,"vertical","valid",1,0.43358708665528
"4501",6,3,"horizontal","valid",1,0.383548103477551
"4502",6,3,"horizontal","valid",1,0.375251982652117
"4503",6,3,"horizontal","valid",1,0.500298240509437
"4504",6,3,"horizontal","same",1,0.65861971960021
"4505",6,3,"horizontal","diff",1,0.575242083968988
"4506",6,3,"horizontal","valid",1,0.516778695302492
"4507",6,3,"horizontal","same",1,0.633568085734623
"4508",6,3,"horizontal","diff",1,0.50020181367745
"4509",6,3,"horizontal","valid",1,0.425223836826262
"4510",6,3,"horizontal","valid",1,0.491896875059865
"4511",6,3,"horizontal","valid",1,0.433520526541542
"4512",6,3,"horizontal","same",1,0.466885632374215
"4513",6,3,"horizontal","valid",1,0.491953195156384
"4514",6,3,"horizontal","diff",1,0.608576469749096
"4515",6,3,"horizontal","valid",1,0.591925632442326
"4516",6,3,"horizontal","same",1,0.733599118676466
"4517",6,3,"horizontal","valid",1,0.758624014717498
"4518",6,3,"horizontal","valid",1,0.49196371961807
"4519",6,3,"horizontal","diff",1,0.616907577300481
"4520",6,3,"horizontal","valid",1,0.691962638728
"4521",6,3,"horizontal","diff",1,0.691926798665918
"4522",6,3,"horizontal","same",1,0.650220060820175
"4523",6,3,"horizontal","diff",1,0.575236963959469
"4524",6,3,"horizontal","diff",1,0.525271367574533
"4525",6,3,"horizontal","valid",1,0.516834162062878
"4526",6,3,"horizontal","valid",1,0.441878940806419
"4527",6,3,"horizontal","valid",1,0.441901980846524
"4528",6,3,"horizontal","valid",1,0.441884914150251
"4529",6,3,"horizontal","valid",1,0.491932146231193
"4530",6,3,"horizontal","valid",1,0.400237340849344
"4531",6,3,"horizontal","valid",1,0.516904419961975
"4532",6,3,"horizontal","valid",1,0.4169373871282
"4533",6,3,"horizontal","valid",1,0.4752366510711
"4534",6,3,"horizontal","valid",1,0.508571890185522
"4535",6,3,"horizontal","valid",1,0.416859164773086
"4536",6,3,"horizontal","valid",1,0.483602745349344
"4537",6,3,"horizontal","same",1,0.583511751415244
"4538",6,3,"horizontal","diff",1,0.758602112458902
"4539",6,3,"horizontal","same",1,0.683589433326233
"4540",6,3,"horizontal","same",1,0.666959644944654
"4541",6,3,"vertical","valid",1,0.416893582609191
"4542",6,3,"vertical","same",1,0.65858985288196
"4543",6,3,"vertical","valid",1,0.466911801308015
"4544",6,3,"vertical","valid",1,0.441894300833155
"4545",6,3,"vertical","diff",1,0.625237262626797
"4546",6,3,"vertical","same",1,0.583635769404282
"4547",6,3,"vertical","diff",1,0.450265230675541
"4548",6,3,"vertical","valid",1,0.433631175619666
"4549",6,3,"vertical","valid",1,0.475211904362368
"4550",6,3,"vertical","valid",1,0.450181888310908
"4551",6,3,"vertical","valid",1,0.408549959481206
"4552",6,3,"vertical","valid",1,0.558537771014926
"4553",6,3,"vertical","same",1,0.491872697240979
"4554",6,3,"vertical","diff",1,0.600209522135629
"4555",6,3,"vertical","valid",1,0.591914539089885
"4556",6,3,"vertical","valid",1,0.441890603049615
"4557",6,3,"vertical","diff",1,0.616918670652922
"4558",6,3,"vertical","same",1,0.550240227965332
"4559",6,3,"vertical","valid",1,0.666892515941072
"4560",6,3,"vertical","valid",1,0.450222563935313
"4561",6,3,"vertical","same",1,0.633589419103373
"4562",6,3,"vertical","valid",1,0.358544256359892
"4563",6,3,"vertical","diff",1,0.850277575585096
"4564",6,3,"vertical","valid",1,0.383554645711229
"4565",6,3,"vertical","valid",1,0.591905436851448
"4566",6,3,"vertical","diff",1,0.625211378138374
"4567",6,3,"vertical","valid",1,0.48359705644998
"4568",6,3,"vertical","valid",1,0.508573312409681
"4569",6,3,"vertical","diff",1,1.36692770177888
"4570",6,3,"vertical","same",1,0.916986453878962
"4571",6,3,"vertical","same",1,0.583545600362413
"4572",6,3,"vertical","valid",1,0.658580466199965
"4573",6,3,"vertical","valid",1,0.441892878608087
"4574",6,3,"vertical","valid",1,0.541865031449561
"4575",6,3,"vertical","diff",1,0.491903701738011
"4576",6,3,"vertical","valid",1,0.59191766798358
"4577",6,3,"vertical","valid",1,0.441863580780591
"4578",6,3,"vertical","same",1,0.808606962244994
"4579",6,3,"vertical","valid",1,0.36688361281449
"4580",6,3,"vertical","valid",1,0.525289856494965
"4581",6,3,"horizontal","diff",1,0.89195046448458
"4582",6,3,"horizontal","diff",1,0.800275285802854
"4583",6,3,"horizontal","same",1,0.658610332917306
"4584",6,3,"horizontal","same",1,0.60020809991056
"4585",6,3,"horizontal","same",1,0.566937429794962
"4586",6,3,"horizontal","valid",1,0.433591068884198
"4587",6,3,"horizontal","valid",1,0.458540587020252
"4588",6,3,"horizontal","diff",1,0.491899719508183
"4589",6,3,"horizontal","valid",1,0.383518805650056
"4590",6,3,"horizontal","diff",0,0.583551573705336
"4591",6,3,"horizontal","valid",1,0.550243072415469
"4592",6,3,"horizontal","same",1,0.766939762243965
"4593",6,3,"horizontal","valid",1,0.491779399302686
"4594",6,3,"horizontal","valid",1,0.416953031599405
"4595",6,3,"horizontal","valid",1,0.558609451138182
"4596",6,3,"horizontal","valid",1,0.541966862734625
"4597",6,3,"horizontal","valid",1,0.425244316861608
"4598",6,3,"horizontal","valid",1,0.525236096402296
"4599",6,3,"horizontal","valid",1,0.958633742735401
"4600",6,3,"horizontal","valid",1,0.550245063529474
"4601",6,3,"vertical","valid",1,0.458597476006616
"4602",6,3,"vertical","same",1,0.850279851144478
"4603",6,3,"vertical","valid",1,0.450224555050227
"4604",6,3,"vertical","valid",1,0.525211634138941
"4605",6,3,"vertical","same",1,0.683593415555151
"4606",6,3,"vertical","diff",1,0.566825927383434
"4607",6,3,"vertical","diff",1,0.583564942618068
"4608",6,3,"vertical","valid",1,0.566827065163125
"4609",6,3,"vertical","valid",1,0.633592832443355
"4610",6,3,"vertical","same",1,0.650225749718629
"4611",6,3,"vertical","valid",1,0.458582684869725
"4612",6,3,"vertical","valid",1,0.508567339065849
"4613",6,3,"vertical","diff",1,0.758609508026893
"4614",6,3,"vertical","valid",1,0.416867698120768
"4615",6,3,"vertical","valid",1,0.366858866105758
"4616",6,3,"vertical","valid",1,0.625217351481297
"4617",6,3,"vertical","diff",1,0.491897728394179
"4618",6,3,"vertical","same",1,0.633613312477792
"4619",6,3,"vertical","valid",1,0.433534464343211
"4620",6,3,"vertical","valid",1,0.433531904338452
"4621",6,3,"horizontal","valid",1,0.466889045712378
"4622",6,3,"horizontal","same",1,1.01697652675102
"4623",6,3,"horizontal","valid",1,0.433602162236639
"4624",6,3,"horizontal","valid",1,0.525240647521969
"4625",6,3,"horizontal","valid",1,0.683543068802464
"4626",6,3,"horizontal","valid",1,0.433560917721479
"4627",6,3,"horizontal","diff",0,0.733633536511661
"4628",6,3,"horizontal","same",1,0.675288476936657
"4629",6,3,"horizontal","valid",1,0.533575452856894
"4630",6,3,"horizontal","same",1,0.708624284940925
"4631",6,3,"horizontal","diff",1,0.641958073386377
"4632",6,3,"horizontal","diff",1,0.783605675131184
"4633",6,3,"horizontal","valid",1,0.416925440441446
"4634",6,3,"horizontal","valid",1,0.458558507050839
"4635",6,3,"horizontal","valid",1,0.508563072392462
"4636",6,3,"horizontal","diff",1,0.533440910406171
"4637",6,3,"horizontal","valid",1,0.508534059009435
"4638",6,3,"horizontal","valid",1,0.408559061718734
"4639",6,3,"horizontal","same",1,0.675291321385885
"4640",6,3,"horizontal","valid",1,0.516746268580391
"4641",6,3,"vertical","valid",1,0.466898432395283
"4642",6,3,"vertical","valid",1,0.45020293723519
"4643",6,3,"vertical","same",1,0.841801401119483
"4644",6,3,"vertical","valid",1,0.600281202257975
"4645",6,3,"vertical","diff",1,0.650252203096898
"4646",6,3,"vertical","valid",1,0.50020920924635
